"N","Time","avg(T)","avg(T_avg)","avg(U (0))","avg(U (1))","avg(U (2))","avg(U (Magnitude))","avg(Volume)","avg(alphat)","avg(k)","avg(nut)","avg(omega)","avg(p)","avg(p_rgh)","avg(rho)","avg(vtkOriginalCellIds)","max(T)","max(T_avg)","max(U (0))","max(U (1))","max(U (2))","max(U (Magnitude))","max(Volume)","max(alphat)","max(k)","max(nut)","max(omega)","max(p)","max(p_rgh)","max(rho)","max(vtkOriginalCellIds)","med(T)","med(T_avg)","med(U (0))","med(U (1))","med(U (2))","med(U (Magnitude))","med(Volume)","med(alphat)","med(k)","med(nut)","med(omega)","med(p)","med(p_rgh)","med(rho)","med(vtkOriginalCellIds)","min(T)","min(T_avg)","min(U (0))","min(U (1))","min(U (2))","min(U (Magnitude))","min(Volume)","min(alphat)","min(k)","min(nut)","min(omega)","min(p)","min(p_rgh)","min(rho)","min(vtkOriginalCellIds)","q1(T)","q1(T_avg)","q1(U (0))","q1(U (1))","q1(U (2))","q1(U (Magnitude))","q1(Volume)","q1(alphat)","q1(k)","q1(nut)","q1(omega)","q1(p)","q1(p_rgh)","q1(rho)","q1(vtkOriginalCellIds)","q3(T)","q3(T_avg)","q3(U (0))","q3(U (1))","q3(U (2))","q3(U (Magnitude))","q3(Volume)","q3(alphat)","q3(k)","q3(nut)","q3(omega)","q3(p)","q3(p_rgh)","q3(rho)","q3(vtkOriginalCellIds)","std(T)","std(T_avg)","std(U (0))","std(U (1))","std(U (2))","std(U (Magnitude))","std(Volume)","std(alphat)","std(k)","std(nut)","std(omega)","std(p)","std(p_rgh)","std(rho)","std(vtkOriginalCellIds)","sum(T)","sum(T_avg)","sum(U (0))","sum(U (1))","sum(U (2))","sum(U (Magnitude))","sum(Volume)","sum(alphat)","sum(k)","sum(nut)","sum(omega)","sum(p)","sum(p_rgh)","sum(rho)","sum(vtkOriginalCellIds)","vtkValidPointMask"
1,115.5,0.038466,338.87,-1.8167e-11,3.1046e-11,-3.7641e-09,3.7643e-09,0.00011351,7.107e-18,2.5365e-20,6.0532e-21,0.013784,5328,5316.6,0.11318,0,0.038466,338.87,-1.8167e-11,3.1046e-11,-3.7641e-09,3.7643e-09,0.00011351,7.107e-18,2.5365e-20,6.0532e-21,0.013784,5328,5316.6,0.11318,0,0.038466,338.87,-1.8167e-11,3.1046e-11,-3.7641e-09,3.7643e-09,0.00011351,7.107e-18,2.5365e-20,6.0532e-21,0.013784,5328,5316.6,0.11318,0,0.038466,338.87,-1.8167e-11,3.1046e-11,-3.7641e-09,3.7643e-09,0.00011351,7.107e-18,2.5365e-20,6.0532e-21,0.013784,5328,5316.6,0.11318,0,0.038466,338.87,-1.8167e-11,3.1046e-11,-3.7641e-09,3.7643e-09,0.00011351,7.107e-18,2.5365e-20,6.0532e-21,0.013784,5328,5316.6,0.11318,0,0.038466,338.87,-1.8167e-11,3.1046e-11,-3.7641e-09,3.7643e-09,0.00011351,7.107e-18,2.5365e-20,6.0532e-21,0.013784,5328,5316.6,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038466,338.87,-1.8167e-11,3.1046e-11,-3.7641e-09,3.7643e-09,0.00011351,7.107e-18,2.5365e-20,6.0532e-21,0.013784,5328,5316.6,0.11318,0,1
1,116,0.038487,339.05,-6.2787e-11,-4.4086e-11,-3.6856e-09,3.6864e-09,0.00011351,7.0728e-18,2.5376e-20,6.024e-21,0.013783,5361.4,5350,0.11318,0,0.038487,339.05,-6.2787e-11,-4.4086e-11,-3.6856e-09,3.6864e-09,0.00011351,7.0728e-18,2.5376e-20,6.024e-21,0.013783,5361.4,5350,0.11318,0,0.038487,339.05,-6.2787e-11,-4.4086e-11,-3.6856e-09,3.6864e-09,0.00011351,7.0728e-18,2.5376e-20,6.024e-21,0.013783,5361.4,5350,0.11318,0,0.038487,339.05,-6.2787e-11,-4.4086e-11,-3.6856e-09,3.6864e-09,0.00011351,7.0728e-18,2.5376e-20,6.024e-21,0.013783,5361.4,5350,0.11318,0,0.038487,339.05,-6.2787e-11,-4.4086e-11,-3.6856e-09,3.6864e-09,0.00011351,7.0728e-18,2.5376e-20,6.024e-21,0.013783,5361.4,5350,0.11318,0,0.038487,339.05,-6.2787e-11,-4.4086e-11,-3.6856e-09,3.6864e-09,0.00011351,7.0728e-18,2.5376e-20,6.024e-21,0.013783,5361.4,5350,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038487,339.05,-6.2787e-11,-4.4086e-11,-3.6856e-09,3.6864e-09,0.00011351,7.0728e-18,2.5376e-20,6.024e-21,0.013783,5361.4,5350,0.11318,0,1
1,116.5,0.038508,339.23,-1.6974e-10,-1.8091e-10,-3.672e-09,3.6803e-09,0.00011351,7.0693e-18,2.539e-20,6.0211e-21,0.013783,5394.9,5383.6,0.11318,0,0.038508,339.23,-1.6974e-10,-1.8091e-10,-3.672e-09,3.6803e-09,0.00011351,7.0693e-18,2.539e-20,6.0211e-21,0.013783,5394.9,5383.6,0.11318,0,0.038508,339.23,-1.6974e-10,-1.8091e-10,-3.672e-09,3.6803e-09,0.00011351,7.0693e-18,2.539e-20,6.0211e-21,0.013783,5394.9,5383.6,0.11318,0,0.038508,339.23,-1.6974e-10,-1.8091e-10,-3.672e-09,3.6803e-09,0.00011351,7.0693e-18,2.539e-20,6.0211e-21,0.013783,5394.9,5383.6,0.11318,0,0.038508,339.23,-1.6974e-10,-1.8091e-10,-3.672e-09,3.6803e-09,0.00011351,7.0693e-18,2.539e-20,6.0211e-21,0.013783,5394.9,5383.6,0.11318,0,0.038508,339.23,-1.6974e-10,-1.8091e-10,-3.672e-09,3.6803e-09,0.00011351,7.0693e-18,2.539e-20,6.0211e-21,0.013783,5394.9,5383.6,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038508,339.23,-1.6974e-10,-1.8091e-10,-3.672e-09,3.6803e-09,0.00011351,7.0693e-18,2.539e-20,6.0211e-21,0.013783,5394.9,5383.6,0.11318,0,1
1,117,0.038528,339.42,-2.0847e-10,-2.1486e-10,-3.779e-09,3.7908e-09,0.00011351,7.0706e-18,2.5403e-20,6.0221e-21,0.013784,5428.6,5417.3,0.11318,0,0.038528,339.42,-2.0847e-10,-2.1486e-10,-3.779e-09,3.7908e-09,0.00011351,7.0706e-18,2.5403e-20,6.0221e-21,0.013784,5428.6,5417.3,0.11318,0,0.038528,339.42,-2.0847e-10,-2.1486e-10,-3.779e-09,3.7908e-09,0.00011351,7.0706e-18,2.5403e-20,6.0221e-21,0.013784,5428.6,5417.3,0.11318,0,0.038528,339.42,-2.0847e-10,-2.1486e-10,-3.779e-09,3.7908e-09,0.00011351,7.0706e-18,2.5403e-20,6.0221e-21,0.013784,5428.6,5417.3,0.11318,0,0.038528,339.42,-2.0847e-10,-2.1486e-10,-3.779e-09,3.7908e-09,0.00011351,7.0706e-18,2.5403e-20,6.0221e-21,0.013784,5428.6,5417.3,0.11318,0,0.038528,339.42,-2.0847e-10,-2.1486e-10,-3.779e-09,3.7908e-09,0.00011351,7.0706e-18,2.5403e-20,6.0221e-21,0.013784,5428.6,5417.3,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038528,339.42,-2.0847e-10,-2.1486e-10,-3.779e-09,3.7908e-09,0.00011351,7.0706e-18,2.5403e-20,6.0221e-21,0.013784,5428.6,5417.3,0.11318,0,1
1,117.5,0.038549,339.6,-1.8255e-10,-2.7749e-10,-3.8688e-09,3.883e-09,0.00011351,7.1075e-18,2.5408e-20,6.0535e-21,0.013786,5462.5,5451.1,0.11318,0,0.038549,339.6,-1.8255e-10,-2.7749e-10,-3.8688e-09,3.883e-09,0.00011351,7.1075e-18,2.5408e-20,6.0535e-21,0.013786,5462.5,5451.1,0.11318,0,0.038549,339.6,-1.8255e-10,-2.7749e-10,-3.8688e-09,3.883e-09,0.00011351,7.1075e-18,2.5408e-20,6.0535e-21,0.013786,5462.5,5451.1,0.11318,0,0.038549,339.6,-1.8255e-10,-2.7749e-10,-3.8688e-09,3.883e-09,0.00011351,7.1075e-18,2.5408e-20,6.0535e-21,0.013786,5462.5,5451.1,0.11318,0,0.038549,339.6,-1.8255e-10,-2.7749e-10,-3.8688e-09,3.883e-09,0.00011351,7.1075e-18,2.5408e-20,6.0535e-21,0.013786,5462.5,5451.1,0.11318,0,0.038549,339.6,-1.8255e-10,-2.7749e-10,-3.8688e-09,3.883e-09,0.00011351,7.1075e-18,2.5408e-20,6.0535e-21,0.013786,5462.5,5451.1,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038549,339.6,-1.8255e-10,-2.7749e-10,-3.8688e-09,3.883e-09,0.00011351,7.1075e-18,2.5408e-20,6.0535e-21,0.013786,5462.5,5451.1,0.11318,0,1
1,118,0.03857,339.79,-1.9673e-10,-2.8801e-10,-3.8886e-09,3.9042e-09,0.00011351,7.1266e-18,2.5401e-20,6.0698e-21,0.013791,5496.5,5485.1,0.11318,0,0.03857,339.79,-1.9673e-10,-2.8801e-10,-3.8886e-09,3.9042e-09,0.00011351,7.1266e-18,2.5401e-20,6.0698e-21,0.013791,5496.5,5485.1,0.11318,0,0.03857,339.79,-1.9673e-10,-2.8801e-10,-3.8886e-09,3.9042e-09,0.00011351,7.1266e-18,2.5401e-20,6.0698e-21,0.013791,5496.5,5485.1,0.11318,0,0.03857,339.79,-1.9673e-10,-2.8801e-10,-3.8886e-09,3.9042e-09,0.00011351,7.1266e-18,2.5401e-20,6.0698e-21,0.013791,5496.5,5485.1,0.11318,0,0.03857,339.79,-1.9673e-10,-2.8801e-10,-3.8886e-09,3.9042e-09,0.00011351,7.1266e-18,2.5401e-20,6.0698e-21,0.013791,5496.5,5485.1,0.11318,0,0.03857,339.79,-1.9673e-10,-2.8801e-10,-3.8886e-09,3.9042e-09,0.00011351,7.1266e-18,2.5401e-20,6.0698e-21,0.013791,5496.5,5485.1,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03857,339.79,-1.9673e-10,-2.8801e-10,-3.8886e-09,3.9042e-09,0.00011351,7.1266e-18,2.5401e-20,6.0698e-21,0.013791,5496.5,5485.1,0.11318,0,1
1,118.5,0.038591,339.97,-1.2056e-10,-1.7156e-10,-3.8538e-09,3.8595e-09,0.00011351,7.1364e-18,2.5385e-20,6.0781e-21,0.013798,5530.6,5519.3,0.11318,0,0.038591,339.97,-1.2056e-10,-1.7156e-10,-3.8538e-09,3.8595e-09,0.00011351,7.1364e-18,2.5385e-20,6.0781e-21,0.013798,5530.6,5519.3,0.11318,0,0.038591,339.97,-1.2056e-10,-1.7156e-10,-3.8538e-09,3.8595e-09,0.00011351,7.1364e-18,2.5385e-20,6.0781e-21,0.013798,5530.6,5519.3,0.11318,0,0.038591,339.97,-1.2056e-10,-1.7156e-10,-3.8538e-09,3.8595e-09,0.00011351,7.1364e-18,2.5385e-20,6.0781e-21,0.013798,5530.6,5519.3,0.11318,0,0.038591,339.97,-1.2056e-10,-1.7156e-10,-3.8538e-09,3.8595e-09,0.00011351,7.1364e-18,2.5385e-20,6.0781e-21,0.013798,5530.6,5519.3,0.11318,0,0.038591,339.97,-1.2056e-10,-1.7156e-10,-3.8538e-09,3.8595e-09,0.00011351,7.1364e-18,2.5385e-20,6.0781e-21,0.013798,5530.6,5519.3,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038591,339.97,-1.2056e-10,-1.7156e-10,-3.8538e-09,3.8595e-09,0.00011351,7.1364e-18,2.5385e-20,6.0781e-21,0.013798,5530.6,5519.3,0.11318,0,1
1,119,0.038612,340.15,-8.3611e-11,-3.6858e-11,-3.9087e-09,3.9098e-09,0.00011351,7.1292e-18,2.5357e-20,6.072e-21,0.013806,5564.8,5553.4,0.11318,0,0.038612,340.15,-8.3611e-11,-3.6858e-11,-3.9087e-09,3.9098e-09,0.00011351,7.1292e-18,2.5357e-20,6.072e-21,0.013806,5564.8,5553.4,0.11318,0,0.038612,340.15,-8.3611e-11,-3.6858e-11,-3.9087e-09,3.9098e-09,0.00011351,7.1292e-18,2.5357e-20,6.072e-21,0.013806,5564.8,5553.4,0.11318,0,0.038612,340.15,-8.3611e-11,-3.6858e-11,-3.9087e-09,3.9098e-09,0.00011351,7.1292e-18,2.5357e-20,6.072e-21,0.013806,5564.8,5553.4,0.11318,0,0.038612,340.15,-8.3611e-11,-3.6858e-11,-3.9087e-09,3.9098e-09,0.00011351,7.1292e-18,2.5357e-20,6.072e-21,0.013806,5564.8,5553.4,0.11318,0,0.038612,340.15,-8.3611e-11,-3.6858e-11,-3.9087e-09,3.9098e-09,0.00011351,7.1292e-18,2.5357e-20,6.072e-21,0.013806,5564.8,5553.4,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038612,340.15,-8.3611e-11,-3.6858e-11,-3.9087e-09,3.9098e-09,0.00011351,7.1292e-18,2.5357e-20,6.072e-21,0.013806,5564.8,5553.4,0.11318,0,1
1,119.5,0.038633,340.34,-6.5701e-11,3.2187e-11,-4.151e-09,4.1516e-09,0.00011351,7.1249e-18,2.5331e-20,6.0683e-21,0.013814,5598.9,5587.6,0.11318,0,0.038633,340.34,-6.5701e-11,3.2187e-11,-4.151e-09,4.1516e-09,0.00011351,7.1249e-18,2.5331e-20,6.0683e-21,0.013814,5598.9,5587.6,0.11318,0,0.038633,340.34,-6.5701e-11,3.2187e-11,-4.151e-09,4.1516e-09,0.00011351,7.1249e-18,2.5331e-20,6.0683e-21,0.013814,5598.9,5587.6,0.11318,0,0.038633,340.34,-6.5701e-11,3.2187e-11,-4.151e-09,4.1516e-09,0.00011351,7.1249e-18,2.5331e-20,6.0683e-21,0.013814,5598.9,5587.6,0.11318,0,0.038633,340.34,-6.5701e-11,3.2187e-11,-4.151e-09,4.1516e-09,0.00011351,7.1249e-18,2.5331e-20,6.0683e-21,0.013814,5598.9,5587.6,0.11318,0,0.038633,340.34,-6.5701e-11,3.2187e-11,-4.151e-09,4.1516e-09,0.00011351,7.1249e-18,2.5331e-20,6.0683e-21,0.013814,5598.9,5587.6,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038633,340.34,-6.5701e-11,3.2187e-11,-4.151e-09,4.1516e-09,0.00011351,7.1249e-18,2.5331e-20,6.0683e-21,0.013814,5598.9,5587.6,0.11318,0,1
1,120,0.038654,340.52,-5.8545e-11,-8.4886e-12,-4.1479e-09,4.1484e-09,0.00011351,7.1254e-18,2.5295e-20,6.0687e-21,0.013819,5633.2,5621.9,0.11318,0,0.038654,340.52,-5.8545e-11,-8.4886e-12,-4.1479e-09,4.1484e-09,0.00011351,7.1254e-18,2.5295e-20,6.0687e-21,0.013819,5633.2,5621.9,0.11318,0,0.038654,340.52,-5.8545e-11,-8.4886e-12,-4.1479e-09,4.1484e-09,0.00011351,7.1254e-18,2.5295e-20,6.0687e-21,0.013819,5633.2,5621.9,0.11318,0,0.038654,340.52,-5.8545e-11,-8.4886e-12,-4.1479e-09,4.1484e-09,0.00011351,7.1254e-18,2.5295e-20,6.0687e-21,0.013819,5633.2,5621.9,0.11318,0,0.038654,340.52,-5.8545e-11,-8.4886e-12,-4.1479e-09,4.1484e-09,0.00011351,7.1254e-18,2.5295e-20,6.0687e-21,0.013819,5633.2,5621.9,0.11318,0,0.038654,340.52,-5.8545e-11,-8.4886e-12,-4.1479e-09,4.1484e-09,0.00011351,7.1254e-18,2.5295e-20,6.0687e-21,0.013819,5633.2,5621.9,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038654,340.52,-5.8545e-11,-8.4886e-12,-4.1479e-09,4.1484e-09,0.00011351,7.1254e-18,2.5295e-20,6.0687e-21,0.013819,5633.2,5621.9,0.11318,0,1
