"N","Time","avg(T)","avg(T_avg)","avg(U (0))","avg(U (1))","avg(U (2))","avg(U (Magnitude))","avg(Volume)","avg(alphat)","avg(k)","avg(nut)","avg(omega)","avg(p)","avg(p_rgh)","avg(rho)","avg(vtkOriginalCellIds)","max(T)","max(T_avg)","max(U (0))","max(U (1))","max(U (2))","max(U (Magnitude))","max(Volume)","max(alphat)","max(k)","max(nut)","max(omega)","max(p)","max(p_rgh)","max(rho)","max(vtkOriginalCellIds)","med(T)","med(T_avg)","med(U (0))","med(U (1))","med(U (2))","med(U (Magnitude))","med(Volume)","med(alphat)","med(k)","med(nut)","med(omega)","med(p)","med(p_rgh)","med(rho)","med(vtkOriginalCellIds)","min(T)","min(T_avg)","min(U (0))","min(U (1))","min(U (2))","min(U (Magnitude))","min(Volume)","min(alphat)","min(k)","min(nut)","min(omega)","min(p)","min(p_rgh)","min(rho)","min(vtkOriginalCellIds)","q1(T)","q1(T_avg)","q1(U (0))","q1(U (1))","q1(U (2))","q1(U (Magnitude))","q1(Volume)","q1(alphat)","q1(k)","q1(nut)","q1(omega)","q1(p)","q1(p_rgh)","q1(rho)","q1(vtkOriginalCellIds)","q3(T)","q3(T_avg)","q3(U (0))","q3(U (1))","q3(U (2))","q3(U (Magnitude))","q3(Volume)","q3(alphat)","q3(k)","q3(nut)","q3(omega)","q3(p)","q3(p_rgh)","q3(rho)","q3(vtkOriginalCellIds)","std(T)","std(T_avg)","std(U (0))","std(U (1))","std(U (2))","std(U (Magnitude))","std(Volume)","std(alphat)","std(k)","std(nut)","std(omega)","std(p)","std(p_rgh)","std(rho)","std(vtkOriginalCellIds)","sum(T)","sum(T_avg)","sum(U (0))","sum(U (1))","sum(U (2))","sum(U (Magnitude))","sum(Volume)","sum(alphat)","sum(k)","sum(nut)","sum(omega)","sum(p)","sum(p_rgh)","sum(rho)","sum(vtkOriginalCellIds)","vtkValidPointMask"
1,55,0.03599,317.05,-1.9378e-10,-2.5215e-10,-3.9397e-09,3.9525e-09,0.00011351,7.5826e-16,1.94e-18,6.4526e-19,0.013784,1970,1958.7,0.11318,0,0.03599,317.05,-1.9378e-10,-2.5215e-10,-3.9397e-09,3.9525e-09,0.00011351,7.5826e-16,1.94e-18,6.4526e-19,0.013784,1970,1958.7,0.11318,0,0.03599,317.05,-1.9378e-10,-2.5215e-10,-3.9397e-09,3.9525e-09,0.00011351,7.5826e-16,1.94e-18,6.4526e-19,0.013784,1970,1958.7,0.11318,0,0.03599,317.05,-1.9378e-10,-2.5215e-10,-3.9397e-09,3.9525e-09,0.00011351,7.5826e-16,1.94e-18,6.4526e-19,0.013784,1970,1958.7,0.11318,0,0.03599,317.05,-1.9378e-10,-2.5215e-10,-3.9397e-09,3.9525e-09,0.00011351,7.5826e-16,1.94e-18,6.4526e-19,0.013784,1970,1958.7,0.11318,0,0.03599,317.05,-1.9378e-10,-2.5215e-10,-3.9397e-09,3.9525e-09,0.00011351,7.5826e-16,1.94e-18,6.4526e-19,0.013784,1970,1958.7,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03599,317.05,-1.9378e-10,-2.5215e-10,-3.9397e-09,3.9525e-09,0.00011351,7.5826e-16,1.94e-18,6.4526e-19,0.013784,1970,1958.7,0.11318,0,1
1,55.5,0.036012,317.25,-1.8815e-10,-2.9094e-10,-3.9061e-09,3.9215e-09,0.00011351,6.1687e-16,1.5955e-18,5.2493e-19,0.013784,1994.5,1983.2,0.11318,0,0.036012,317.25,-1.8815e-10,-2.9094e-10,-3.9061e-09,3.9215e-09,0.00011351,6.1687e-16,1.5955e-18,5.2493e-19,0.013784,1994.5,1983.2,0.11318,0,0.036012,317.25,-1.8815e-10,-2.9094e-10,-3.9061e-09,3.9215e-09,0.00011351,6.1687e-16,1.5955e-18,5.2493e-19,0.013784,1994.5,1983.2,0.11318,0,0.036012,317.25,-1.8815e-10,-2.9094e-10,-3.9061e-09,3.9215e-09,0.00011351,6.1687e-16,1.5955e-18,5.2493e-19,0.013784,1994.5,1983.2,0.11318,0,0.036012,317.25,-1.8815e-10,-2.9094e-10,-3.9061e-09,3.9215e-09,0.00011351,6.1687e-16,1.5955e-18,5.2493e-19,0.013784,1994.5,1983.2,0.11318,0,0.036012,317.25,-1.8815e-10,-2.9094e-10,-3.9061e-09,3.9215e-09,0.00011351,6.1687e-16,1.5955e-18,5.2493e-19,0.013784,1994.5,1983.2,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036012,317.25,-1.8815e-10,-2.9094e-10,-3.9061e-09,3.9215e-09,0.00011351,6.1687e-16,1.5955e-18,5.2493e-19,0.013784,1994.5,1983.2,0.11318,0,1
1,56,0.036034,317.44,-1.3344e-10,-2.4803e-10,-3.9442e-09,3.9542e-09,0.00011351,5.0204e-16,1.3099e-18,4.2724e-19,0.013785,2019.1,2007.8,0.11318,0,0.036034,317.44,-1.3344e-10,-2.4803e-10,-3.9442e-09,3.9542e-09,0.00011351,5.0204e-16,1.3099e-18,4.2724e-19,0.013785,2019.1,2007.8,0.11318,0,0.036034,317.44,-1.3344e-10,-2.4803e-10,-3.9442e-09,3.9542e-09,0.00011351,5.0204e-16,1.3099e-18,4.2724e-19,0.013785,2019.1,2007.8,0.11318,0,0.036034,317.44,-1.3344e-10,-2.4803e-10,-3.9442e-09,3.9542e-09,0.00011351,5.0204e-16,1.3099e-18,4.2724e-19,0.013785,2019.1,2007.8,0.11318,0,0.036034,317.44,-1.3344e-10,-2.4803e-10,-3.9442e-09,3.9542e-09,0.00011351,5.0204e-16,1.3099e-18,4.2724e-19,0.013785,2019.1,2007.8,0.11318,0,0.036034,317.44,-1.3344e-10,-2.4803e-10,-3.9442e-09,3.9542e-09,0.00011351,5.0204e-16,1.3099e-18,4.2724e-19,0.013785,2019.1,2007.8,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036034,317.44,-1.3344e-10,-2.4803e-10,-3.9442e-09,3.9542e-09,0.00011351,5.0204e-16,1.3099e-18,4.2724e-19,0.013785,2019.1,2007.8,0.11318,0,1
1,56.5,0.036056,317.64,-2.033e-11,-1.4407e-10,-3.9678e-09,3.9704e-09,0.00011351,4.0984e-16,1.071e-18,3.4876e-19,0.013787,2043.8,2032.5,0.11318,0,0.036056,317.64,-2.033e-11,-1.4407e-10,-3.9678e-09,3.9704e-09,0.00011351,4.0984e-16,1.071e-18,3.4876e-19,0.013787,2043.8,2032.5,0.11318,0,0.036056,317.64,-2.033e-11,-1.4407e-10,-3.9678e-09,3.9704e-09,0.00011351,4.0984e-16,1.071e-18,3.4876e-19,0.013787,2043.8,2032.5,0.11318,0,0.036056,317.64,-2.033e-11,-1.4407e-10,-3.9678e-09,3.9704e-09,0.00011351,4.0984e-16,1.071e-18,3.4876e-19,0.013787,2043.8,2032.5,0.11318,0,0.036056,317.64,-2.033e-11,-1.4407e-10,-3.9678e-09,3.9704e-09,0.00011351,4.0984e-16,1.071e-18,3.4876e-19,0.013787,2043.8,2032.5,0.11318,0,0.036056,317.64,-2.033e-11,-1.4407e-10,-3.9678e-09,3.9704e-09,0.00011351,4.0984e-16,1.071e-18,3.4876e-19,0.013787,2043.8,2032.5,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036056,317.64,-2.033e-11,-1.4407e-10,-3.9678e-09,3.9704e-09,0.00011351,4.0984e-16,1.071e-18,3.4876e-19,0.013787,2043.8,2032.5,0.11318,0,1
1,57,0.036078,317.83,-1.3368e-11,-1.8755e-10,-3.9364e-09,3.9409e-09,0.00011351,3.3302e-16,8.7009e-19,2.8341e-19,0.013789,2068.6,2057.3,0.11318,0,0.036078,317.83,-1.3368e-11,-1.8755e-10,-3.9364e-09,3.9409e-09,0.00011351,3.3302e-16,8.7009e-19,2.8341e-19,0.013789,2068.6,2057.3,0.11318,0,0.036078,317.83,-1.3368e-11,-1.8755e-10,-3.9364e-09,3.9409e-09,0.00011351,3.3302e-16,8.7009e-19,2.8341e-19,0.013789,2068.6,2057.3,0.11318,0,0.036078,317.83,-1.3368e-11,-1.8755e-10,-3.9364e-09,3.9409e-09,0.00011351,3.3302e-16,8.7009e-19,2.8341e-19,0.013789,2068.6,2057.3,0.11318,0,0.036078,317.83,-1.3368e-11,-1.8755e-10,-3.9364e-09,3.9409e-09,0.00011351,3.3302e-16,8.7009e-19,2.8341e-19,0.013789,2068.6,2057.3,0.11318,0,0.036078,317.83,-1.3368e-11,-1.8755e-10,-3.9364e-09,3.9409e-09,0.00011351,3.3302e-16,8.7009e-19,2.8341e-19,0.013789,2068.6,2057.3,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036078,317.83,-1.3368e-11,-1.8755e-10,-3.9364e-09,3.9409e-09,0.00011351,3.3302e-16,8.7009e-19,2.8341e-19,0.013789,2068.6,2057.3,0.11318,0,1
1,57.5,0.0361,318.03,-3.7929e-12,-2.9583e-10,-3.9582e-09,3.9693e-09,0.00011351,2.6874e-16,7.018e-19,2.2869e-19,0.013792,2093.5,2082.2,0.11318,0,0.0361,318.03,-3.7929e-12,-2.9583e-10,-3.9582e-09,3.9693e-09,0.00011351,2.6874e-16,7.018e-19,2.2869e-19,0.013792,2093.5,2082.2,0.11318,0,0.0361,318.03,-3.7929e-12,-2.9583e-10,-3.9582e-09,3.9693e-09,0.00011351,2.6874e-16,7.018e-19,2.2869e-19,0.013792,2093.5,2082.2,0.11318,0,0.0361,318.03,-3.7929e-12,-2.9583e-10,-3.9582e-09,3.9693e-09,0.00011351,2.6874e-16,7.018e-19,2.2869e-19,0.013792,2093.5,2082.2,0.11318,0,0.0361,318.03,-3.7929e-12,-2.9583e-10,-3.9582e-09,3.9693e-09,0.00011351,2.6874e-16,7.018e-19,2.2869e-19,0.013792,2093.5,2082.2,0.11318,0,0.0361,318.03,-3.7929e-12,-2.9583e-10,-3.9582e-09,3.9693e-09,0.00011351,2.6874e-16,7.018e-19,2.2869e-19,0.013792,2093.5,2082.2,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361,318.03,-3.7929e-12,-2.9583e-10,-3.9582e-09,3.9693e-09,0.00011351,2.6874e-16,7.018e-19,2.2869e-19,0.013792,2093.5,2082.2,0.11318,0,1
1,58,0.036122,318.22,9.4871e-11,-3.7372e-10,-4.0529e-09,4.0712e-09,0.00011351,2.1673e-16,5.623e-19,1.8443e-19,0.013794,2118.5,2107.1,0.11318,0,0.036122,318.22,9.4871e-11,-3.7372e-10,-4.0529e-09,4.0712e-09,0.00011351,2.1673e-16,5.623e-19,1.8443e-19,0.013794,2118.5,2107.1,0.11318,0,0.036122,318.22,9.4871e-11,-3.7372e-10,-4.0529e-09,4.0712e-09,0.00011351,2.1673e-16,5.623e-19,1.8443e-19,0.013794,2118.5,2107.1,0.11318,0,0.036122,318.22,9.4871e-11,-3.7372e-10,-4.0529e-09,4.0712e-09,0.00011351,2.1673e-16,5.623e-19,1.8443e-19,0.013794,2118.5,2107.1,0.11318,0,0.036122,318.22,9.4871e-11,-3.7372e-10,-4.0529e-09,4.0712e-09,0.00011351,2.1673e-16,5.623e-19,1.8443e-19,0.013794,2118.5,2107.1,0.11318,0,0.036122,318.22,9.4871e-11,-3.7372e-10,-4.0529e-09,4.0712e-09,0.00011351,2.1673e-16,5.623e-19,1.8443e-19,0.013794,2118.5,2107.1,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036122,318.22,9.4871e-11,-3.7372e-10,-4.0529e-09,4.0712e-09,0.00011351,2.1673e-16,5.623e-19,1.8443e-19,0.013794,2118.5,2107.1,0.11318,0,1
1,58.5,0.036144,318.41,1.5617e-10,-3.8375e-10,-3.9956e-09,4.0171e-09,0.00011351,1.7342e-16,4.4872e-19,1.4757e-19,0.013795,2143.5,2132.1,0.11318,0,0.036144,318.41,1.5617e-10,-3.8375e-10,-3.9956e-09,4.0171e-09,0.00011351,1.7342e-16,4.4872e-19,1.4757e-19,0.013795,2143.5,2132.1,0.11318,0,0.036144,318.41,1.5617e-10,-3.8375e-10,-3.9956e-09,4.0171e-09,0.00011351,1.7342e-16,4.4872e-19,1.4757e-19,0.013795,2143.5,2132.1,0.11318,0,0.036144,318.41,1.5617e-10,-3.8375e-10,-3.9956e-09,4.0171e-09,0.00011351,1.7342e-16,4.4872e-19,1.4757e-19,0.013795,2143.5,2132.1,0.11318,0,0.036144,318.41,1.5617e-10,-3.8375e-10,-3.9956e-09,4.0171e-09,0.00011351,1.7342e-16,4.4872e-19,1.4757e-19,0.013795,2143.5,2132.1,0.11318,0,0.036144,318.41,1.5617e-10,-3.8375e-10,-3.9956e-09,4.0171e-09,0.00011351,1.7342e-16,4.4872e-19,1.4757e-19,0.013795,2143.5,2132.1,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036144,318.41,1.5617e-10,-3.8375e-10,-3.9956e-09,4.0171e-09,0.00011351,1.7342e-16,4.4872e-19,1.4757e-19,0.013795,2143.5,2132.1,0.11318,0,1
1,59,0.036166,318.61,1.4196e-10,-2.3509e-10,-3.8249e-09,3.8347e-09,0.00011351,1.3971e-16,3.5835e-19,1.189e-19,0.013795,2168.5,2157.2,0.11318,0,0.036166,318.61,1.4196e-10,-2.3509e-10,-3.8249e-09,3.8347e-09,0.00011351,1.3971e-16,3.5835e-19,1.189e-19,0.013795,2168.5,2157.2,0.11318,0,0.036166,318.61,1.4196e-10,-2.3509e-10,-3.8249e-09,3.8347e-09,0.00011351,1.3971e-16,3.5835e-19,1.189e-19,0.013795,2168.5,2157.2,0.11318,0,0.036166,318.61,1.4196e-10,-2.3509e-10,-3.8249e-09,3.8347e-09,0.00011351,1.3971e-16,3.5835e-19,1.189e-19,0.013795,2168.5,2157.2,0.11318,0,0.036166,318.61,1.4196e-10,-2.3509e-10,-3.8249e-09,3.8347e-09,0.00011351,1.3971e-16,3.5835e-19,1.189e-19,0.013795,2168.5,2157.2,0.11318,0,0.036166,318.61,1.4196e-10,-2.3509e-10,-3.8249e-09,3.8347e-09,0.00011351,1.3971e-16,3.5835e-19,1.189e-19,0.013795,2168.5,2157.2,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036166,318.61,1.4196e-10,-2.3509e-10,-3.8249e-09,3.8347e-09,0.00011351,1.3971e-16,3.5835e-19,1.189e-19,0.013795,2168.5,2157.2,0.11318,0,1
1,59.5,0.036188,318.8,5.7196e-11,-1.2142e-10,-3.7791e-09,3.7814e-09,0.00011351,1.1294e-16,2.8729e-19,9.6107e-20,0.013795,2193.7,2182.3,0.11318,0,0.036188,318.8,5.7196e-11,-1.2142e-10,-3.7791e-09,3.7814e-09,0.00011351,1.1294e-16,2.8729e-19,9.6107e-20,0.013795,2193.7,2182.3,0.11318,0,0.036188,318.8,5.7196e-11,-1.2142e-10,-3.7791e-09,3.7814e-09,0.00011351,1.1294e-16,2.8729e-19,9.6107e-20,0.013795,2193.7,2182.3,0.11318,0,0.036188,318.8,5.7196e-11,-1.2142e-10,-3.7791e-09,3.7814e-09,0.00011351,1.1294e-16,2.8729e-19,9.6107e-20,0.013795,2193.7,2182.3,0.11318,0,0.036188,318.8,5.7196e-11,-1.2142e-10,-3.7791e-09,3.7814e-09,0.00011351,1.1294e-16,2.8729e-19,9.6107e-20,0.013795,2193.7,2182.3,0.11318,0,0.036188,318.8,5.7196e-11,-1.2142e-10,-3.7791e-09,3.7814e-09,0.00011351,1.1294e-16,2.8729e-19,9.6107e-20,0.013795,2193.7,2182.3,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036188,318.8,5.7196e-11,-1.2142e-10,-3.7791e-09,3.7814e-09,0.00011351,1.1294e-16,2.8729e-19,9.6107e-20,0.013795,2193.7,2182.3,0.11318,0,1
1,60,0.03621,318.99,1.4215e-11,-5.8657e-11,-3.6862e-09,3.6867e-09,0.00011351,9.253e-17,2.3227e-19,7.8742e-20,0.013796,2218.8,2207.5,0.11318,0,0.03621,318.99,1.4215e-11,-5.8657e-11,-3.6862e-09,3.6867e-09,0.00011351,9.253e-17,2.3227e-19,7.8742e-20,0.013796,2218.8,2207.5,0.11318,0,0.03621,318.99,1.4215e-11,-5.8657e-11,-3.6862e-09,3.6867e-09,0.00011351,9.253e-17,2.3227e-19,7.8742e-20,0.013796,2218.8,2207.5,0.11318,0,0.03621,318.99,1.4215e-11,-5.8657e-11,-3.6862e-09,3.6867e-09,0.00011351,9.253e-17,2.3227e-19,7.8742e-20,0.013796,2218.8,2207.5,0.11318,0,0.03621,318.99,1.4215e-11,-5.8657e-11,-3.6862e-09,3.6867e-09,0.00011351,9.253e-17,2.3227e-19,7.8742e-20,0.013796,2218.8,2207.5,0.11318,0,0.03621,318.99,1.4215e-11,-5.8657e-11,-3.6862e-09,3.6867e-09,0.00011351,9.253e-17,2.3227e-19,7.8742e-20,0.013796,2218.8,2207.5,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03621,318.99,1.4215e-11,-5.8657e-11,-3.6862e-09,3.6867e-09,0.00011351,9.253e-17,2.3227e-19,7.8742e-20,0.013796,2218.8,2207.5,0.11318,0,1
1,60.5,0.036232,319.19,-2.6043e-11,1.6833e-11,-3.7255e-09,3.7256e-09,0.00011351,7.6134e-17,1.8965e-19,6.4789e-20,0.013797,2244.1,2232.8,0.11318,0,0.036232,319.19,-2.6043e-11,1.6833e-11,-3.7255e-09,3.7256e-09,0.00011351,7.6134e-17,1.8965e-19,6.4789e-20,0.013797,2244.1,2232.8,0.11318,0,0.036232,319.19,-2.6043e-11,1.6833e-11,-3.7255e-09,3.7256e-09,0.00011351,7.6134e-17,1.8965e-19,6.4789e-20,0.013797,2244.1,2232.8,0.11318,0,0.036232,319.19,-2.6043e-11,1.6833e-11,-3.7255e-09,3.7256e-09,0.00011351,7.6134e-17,1.8965e-19,6.4789e-20,0.013797,2244.1,2232.8,0.11318,0,0.036232,319.19,-2.6043e-11,1.6833e-11,-3.7255e-09,3.7256e-09,0.00011351,7.6134e-17,1.8965e-19,6.4789e-20,0.013797,2244.1,2232.8,0.11318,0,0.036232,319.19,-2.6043e-11,1.6833e-11,-3.7255e-09,3.7256e-09,0.00011351,7.6134e-17,1.8965e-19,6.4789e-20,0.013797,2244.1,2232.8,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036232,319.19,-2.6043e-11,1.6833e-11,-3.7255e-09,3.7256e-09,0.00011351,7.6134e-17,1.8965e-19,6.4789e-20,0.013797,2244.1,2232.8,0.11318,0,1
1,61,0.036254,319.38,-7.7764e-11,1.8492e-10,-3.8925e-09,3.8976e-09,0.00011351,6.2841e-17,1.5655e-19,5.3477e-20,0.013798,2269.5,2258.2,0.11318,0,0.036254,319.38,-7.7764e-11,1.8492e-10,-3.8925e-09,3.8976e-09,0.00011351,6.2841e-17,1.5655e-19,5.3477e-20,0.013798,2269.5,2258.2,0.11318,0,0.036254,319.38,-7.7764e-11,1.8492e-10,-3.8925e-09,3.8976e-09,0.00011351,6.2841e-17,1.5655e-19,5.3477e-20,0.013798,2269.5,2258.2,0.11318,0,0.036254,319.38,-7.7764e-11,1.8492e-10,-3.8925e-09,3.8976e-09,0.00011351,6.2841e-17,1.5655e-19,5.3477e-20,0.013798,2269.5,2258.2,0.11318,0,0.036254,319.38,-7.7764e-11,1.8492e-10,-3.8925e-09,3.8976e-09,0.00011351,6.2841e-17,1.5655e-19,5.3477e-20,0.013798,2269.5,2258.2,0.11318,0,0.036254,319.38,-7.7764e-11,1.8492e-10,-3.8925e-09,3.8976e-09,0.00011351,6.2841e-17,1.5655e-19,5.3477e-20,0.013798,2269.5,2258.2,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036254,319.38,-7.7764e-11,1.8492e-10,-3.8925e-09,3.8976e-09,0.00011351,6.2841e-17,1.5655e-19,5.3477e-20,0.013798,2269.5,2258.2,0.11318,0,1
1,61.5,0.036276,319.57,-5.838e-11,1.3118e-10,-4.0497e-09,4.0523e-09,0.00011351,5.2095e-17,1.3075e-19,4.4332e-20,0.013798,2294.9,2283.6,0.11318,0,0.036276,319.57,-5.838e-11,1.3118e-10,-4.0497e-09,4.0523e-09,0.00011351,5.2095e-17,1.3075e-19,4.4332e-20,0.013798,2294.9,2283.6,0.11318,0,0.036276,319.57,-5.838e-11,1.3118e-10,-4.0497e-09,4.0523e-09,0.00011351,5.2095e-17,1.3075e-19,4.4332e-20,0.013798,2294.9,2283.6,0.11318,0,0.036276,319.57,-5.838e-11,1.3118e-10,-4.0497e-09,4.0523e-09,0.00011351,5.2095e-17,1.3075e-19,4.4332e-20,0.013798,2294.9,2283.6,0.11318,0,0.036276,319.57,-5.838e-11,1.3118e-10,-4.0497e-09,4.0523e-09,0.00011351,5.2095e-17,1.3075e-19,4.4332e-20,0.013798,2294.9,2283.6,0.11318,0,0.036276,319.57,-5.838e-11,1.3118e-10,-4.0497e-09,4.0523e-09,0.00011351,5.2095e-17,1.3075e-19,4.4332e-20,0.013798,2294.9,2283.6,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036276,319.57,-5.838e-11,1.3118e-10,-4.0497e-09,4.0523e-09,0.00011351,5.2095e-17,1.3075e-19,4.4332e-20,0.013798,2294.9,2283.6,0.11318,0,1
1,62,0.036298,319.77,-6.1766e-12,2.5523e-11,-3.9774e-09,3.9775e-09,0.00011351,4.3265e-17,1.1048e-19,3.6818e-20,0.013799,2320.5,2309.2,0.11318,0,0.036298,319.77,-6.1766e-12,2.5523e-11,-3.9774e-09,3.9775e-09,0.00011351,4.3265e-17,1.1048e-19,3.6818e-20,0.013799,2320.5,2309.2,0.11318,0,0.036298,319.77,-6.1766e-12,2.5523e-11,-3.9774e-09,3.9775e-09,0.00011351,4.3265e-17,1.1048e-19,3.6818e-20,0.013799,2320.5,2309.2,0.11318,0,0.036298,319.77,-6.1766e-12,2.5523e-11,-3.9774e-09,3.9775e-09,0.00011351,4.3265e-17,1.1048e-19,3.6818e-20,0.013799,2320.5,2309.2,0.11318,0,0.036298,319.77,-6.1766e-12,2.5523e-11,-3.9774e-09,3.9775e-09,0.00011351,4.3265e-17,1.1048e-19,3.6818e-20,0.013799,2320.5,2309.2,0.11318,0,0.036298,319.77,-6.1766e-12,2.5523e-11,-3.9774e-09,3.9775e-09,0.00011351,4.3265e-17,1.1048e-19,3.6818e-20,0.013799,2320.5,2309.2,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036298,319.77,-6.1766e-12,2.5523e-11,-3.9774e-09,3.9775e-09,0.00011351,4.3265e-17,1.1048e-19,3.6818e-20,0.013799,2320.5,2309.2,0.11318,0,1
1,62.5,0.036319,319.96,3.4842e-11,5.352e-11,-3.9693e-09,3.9698e-09,0.00011351,3.6007e-17,9.4336e-20,3.0642e-20,0.0138,2346.2,2334.9,0.11318,0,0.036319,319.96,3.4842e-11,5.352e-11,-3.9693e-09,3.9698e-09,0.00011351,3.6007e-17,9.4336e-20,3.0642e-20,0.0138,2346.2,2334.9,0.11318,0,0.036319,319.96,3.4842e-11,5.352e-11,-3.9693e-09,3.9698e-09,0.00011351,3.6007e-17,9.4336e-20,3.0642e-20,0.0138,2346.2,2334.9,0.11318,0,0.036319,319.96,3.4842e-11,5.352e-11,-3.9693e-09,3.9698e-09,0.00011351,3.6007e-17,9.4336e-20,3.0642e-20,0.0138,2346.2,2334.9,0.11318,0,0.036319,319.96,3.4842e-11,5.352e-11,-3.9693e-09,3.9698e-09,0.00011351,3.6007e-17,9.4336e-20,3.0642e-20,0.0138,2346.2,2334.9,0.11318,0,0.036319,319.96,3.4842e-11,5.352e-11,-3.9693e-09,3.9698e-09,0.00011351,3.6007e-17,9.4336e-20,3.0642e-20,0.0138,2346.2,2334.9,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036319,319.96,3.4842e-11,5.352e-11,-3.9693e-09,3.9698e-09,0.00011351,3.6007e-17,9.4336e-20,3.0642e-20,0.0138,2346.2,2334.9,0.11318,0,1
1,63,0.036341,320.15,9.4756e-11,8.5932e-11,-4.0271e-09,4.0291e-09,0.00011351,3.0043e-17,8.1133e-20,2.5568e-20,0.013803,2372,2360.7,0.11318,0,0.036341,320.15,9.4756e-11,8.5932e-11,-4.0271e-09,4.0291e-09,0.00011351,3.0043e-17,8.1133e-20,2.5568e-20,0.013803,2372,2360.7,0.11318,0,0.036341,320.15,9.4756e-11,8.5932e-11,-4.0271e-09,4.0291e-09,0.00011351,3.0043e-17,8.1133e-20,2.5568e-20,0.013803,2372,2360.7,0.11318,0,0.036341,320.15,9.4756e-11,8.5932e-11,-4.0271e-09,4.0291e-09,0.00011351,3.0043e-17,8.1133e-20,2.5568e-20,0.013803,2372,2360.7,0.11318,0,0.036341,320.15,9.4756e-11,8.5932e-11,-4.0271e-09,4.0291e-09,0.00011351,3.0043e-17,8.1133e-20,2.5568e-20,0.013803,2372,2360.7,0.11318,0,0.036341,320.15,9.4756e-11,8.5932e-11,-4.0271e-09,4.0291e-09,0.00011351,3.0043e-17,8.1133e-20,2.5568e-20,0.013803,2372,2360.7,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036341,320.15,9.4756e-11,8.5932e-11,-4.0271e-09,4.0291e-09,0.00011351,3.0043e-17,8.1133e-20,2.5568e-20,0.013803,2372,2360.7,0.11318,0,1
1,63.5,0.036363,320.35,1.0834e-10,7.2321e-11,-3.8149e-09,3.8171e-09,0.00011351,2.5018e-17,7.0085e-20,2.1292e-20,0.013806,2397.9,2386.5,0.11318,0,0.036363,320.35,1.0834e-10,7.2321e-11,-3.8149e-09,3.8171e-09,0.00011351,2.5018e-17,7.0085e-20,2.1292e-20,0.013806,2397.9,2386.5,0.11318,0,0.036363,320.35,1.0834e-10,7.2321e-11,-3.8149e-09,3.8171e-09,0.00011351,2.5018e-17,7.0085e-20,2.1292e-20,0.013806,2397.9,2386.5,0.11318,0,0.036363,320.35,1.0834e-10,7.2321e-11,-3.8149e-09,3.8171e-09,0.00011351,2.5018e-17,7.0085e-20,2.1292e-20,0.013806,2397.9,2386.5,0.11318,0,0.036363,320.35,1.0834e-10,7.2321e-11,-3.8149e-09,3.8171e-09,0.00011351,2.5018e-17,7.0085e-20,2.1292e-20,0.013806,2397.9,2386.5,0.11318,0,0.036363,320.35,1.0834e-10,7.2321e-11,-3.8149e-09,3.8171e-09,0.00011351,2.5018e-17,7.0085e-20,2.1292e-20,0.013806,2397.9,2386.5,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036363,320.35,1.0834e-10,7.2321e-11,-3.8149e-09,3.8171e-09,0.00011351,2.5018e-17,7.0085e-20,2.1292e-20,0.013806,2397.9,2386.5,0.11318,0,1
